TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
"MEDICAMENTO";"ATROPION";"22/04/1994";"SIMILAR";102700057;"01/05/2014";"2500102401684";"ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS";"61391769000172 - ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROPION";"26/09/2011";;189000015;"01/05/2014";"25351382096201173";"ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS";"13382686000174 - ARISTON IND?STRIAS QU?MICAS E FARMAC?UTICAS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROPION";"05/08/2013";"SIMILAR";116370088;"01/05/2029";"25351325150201324";"ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS";"58430828000160 - BLAU FARMAC?UTICA S.A.";"V?LIDO";"SULFATO DE ATROPINA"
"MEDICAMENTO";"ATROPLAS";"04/12/1996";"SIMILAR";122830003;"01/06/2003";"2599201586969";"MIDRIATICOS";"67866665000234 - DM IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROPOCIL";"24/09/1999";"SIMILAR";135320006;"01/09/2008";"2501600121598";"MIDRIATICOS";"35082973000100 - DM COMERCIAL DE MEDICAMENTOS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROVAST";"20/12/1999";"SIMILAR";118610076;"01/12/2004";"250000210939922";"ANTILIPEMICOS";"64088172000141 - ATIVUS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROVENT";"23/08/1996";"NOVO";103670004;"01/03/2025";"2599100347279";"BRONCODILATADORES";"60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QU?MICA E FARMAC?UTICA LTDA.";"V?LIDO";"BROMETO DE IPRATR?PIO"
"MEDICAMENTO";"ATROVERAN COMPOSTO";"10/06/2002";"SIMILAR";122830098;"01/04/2013";"2500100115831";"ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS";"67866665000234 - DM IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROVERAN COMPOSTO";"01/09/2008";;172870035;"01/04/2013";"25351141556200861";"ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS";"02932074000191 - HYPERA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROVERAN COMPOSTO";"29/11/2010";"SIMILAR";178170042;"01/09/2028";"25351645951200986";"ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROVERAN DIP";"28/05/2018";"SIMILAR";178170858;"01/05/2028";"25351123982201712";"ANALGESICOS NAO NARCOTICOS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"V?LIDO";"DIPIRONA MONOIDRATADA"
"MEDICAMENTO";"ATROVERAN DIP";"15/10/2018";"SIMILAR";178170862;"01/10/2028";"25351220078201827";"ANALGESICOS NAO NARCOTICOS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"V?LIDO";"DIPIRONA MONOIDRATADA"
"MEDICAMENTO";"ATROVERAN PLUS";"16/04/2001";"SIMILAR";122830107;"01/04/2011";"253510065150146";"ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS";"67866665000234 - DM IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROVERAN PLUS";"20/10/2008";;172870047;"01/04/2011";"25351139614200897";"ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS";"02932074000191 - HYPERA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROVERTELL";"04/08/2003";"SIMILAR";105110011;"01/08/2008";"25351214873200219";"ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS";"76487198000141 - LABORAT?RIOS REUNIDOS PARAN? LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATROVEX";"03/05/2004";"SIMILAR";109170068;"01/05/2029";"25351015629200356";"ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS";"17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"V?LIDO";"BUTILBROMETO DE ESCOPOLAMINA +  DIPIRONA"
"MEDICAMENTO";"ATTENTE";"13/06/2001";"SIMILAR";103900134;"01/12/2005";"250000169159719";"FITOTERAPICO SIMPLES";"33349473000158 - FARMOQU?MICA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATTENZE";"16/11/2020";"SIMILAR";100431324;"01/11/2030";"25351693255202013";"PSICOANAL?PTICOS";"61190096000192 - EUROFARMA LABORAT?RIOS S.A.";"V?LIDO";"CLORIDRATO DE METILFENIDATO"
"MEDICAMENTO";"ATTOSY";"02/01/2018";"SIMILAR";155370058;"01/01/2028";"25351515138201714";"OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA";"64171697000146 - ACCORD FARMAC?UTICA LTDA";"V?LIDO";"ACETATO DE ATOSIBANA"
"MEDICAMENTO";"ATURGYL";"09/12/1993";"SIMILAR";101070087;"01/09/2004";"2599200446169";"DESCONGESTIONANTES NASAIS TOPICOS";"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATURGYL";"15/05/2003";"SIMILAR";120330039;"01/05/2008";"25351217740200202";"DESCONGESTIONANTES NASAIS TOPICOS";"61099966000112 - SANOFI - SYNTHELABO FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATURGYL";"15/10/2007";;113001019;"01/05/2023";"25351410456200629";"DESCONGESTIONANTES NASAIS TOPICOS";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"ATURGYL";"09/09/2019";"NOVO";183260381;"01/05/2028";"25351411925201941";"DESCONGESTIONANTES NASAIS TOPICOS";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"V?LIDO";"CLORIDRATO DE OXIMETAZOLINA"
"MEDICAMENTO";"ATUSSIR";"06/02/1984";"SIMILAR";101550239;"01/02/1994";"2500101276782";"ANTITUSSIGENOS";"60726692000181 - MARJAN IND?STRIA E COM?RCIO LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AUBAGIO";"31/03/2014";"NOVO";125430026;"01/03/2024";"25351686962201130";"IMUNOMODULADOR";"68132950000103 - GENZYME DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AUBAGIO";"25/06/2018";"NOVO";113001196;"01/03/2024";"25351172414201818";"IMUNOMODULADOR";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AUBAGIO";"03/06/2019";"NOVO";183260315;"01/03/2029";"25351190040201901";"IMUNOMODULADOR";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"V?LIDO";"TERIFLUNOMIDA"
"MEDICAMENTO";"AUGELIT";"15/12/1997";"SIMILAR";100663363;"01/12/2007";"250000270509690";"ANTINFLAMATORIOS ANTIREUMATICOS";"84684620000187 - LABORATORIO CATARINENSE LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AURAM";"17/04/2001";"SIMILAR";105730225;"01/05/2006";"250000180949593";"ANTICONVULSIVANTES";"60659463002992 - ACH? LABORAT?RIOS FARMAC?UTICOS S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AURECILINA";"11/04/2001";"SIMILAR";107140009;"01/08/2003";"2500100522583";"CLASSE DAS TETRACICLINAS";"61068755000112 - SANVAL COM?RCIO E IND?STRIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AURIDONAL";"24/01/2001";"SIMILAR";102940058;"01/12/2004";"2599200364363";"ANTINFECCIOSOS";"61541132000115 - NEOLATINA COM?RCIO E IND?STRIA FARMACEUTICA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AURIS-SEDINA";"05/09/1979";"NOVO";105040001;"01/10/2029";"2599200179923";"REMOVEDORES DE SECRECAO DO CONDUTO AUDITIVO EXTERNO";"19791813000175 - LABORAT?RIOS OS?RIO DE MORAES LTDA";"V?LIDO";"FENOL +  MENTOL"
"MEDICAMENTO";"AURITRICIN";"30/06/1988";"SIMILAR";104400051;"01/06/2008";"2599201703649";"ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS";"33173097000274 - CELLERA FARMAC?UTICA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AUROPENNZ";"28/07/2008";"SIMILAR";151670033;"01/07/2018";"25351438160200753";"ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS";"04301884000175 - AUROBINDO PHARMA IND?STRIA FARMAC?UTICA LIMITADA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AURORIX";"26/10/1989";"NOVO";101000149;"01/10/2019";"2500000284089";"ANTIDEPRESSIVOS";"33009945000123 - PRODUTOS ROCHE QU?MICOS E FARMAC?UTICOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AURORIX";"18/08/2014";"NOVO";192980001;"01/08/2019";"25351194537201390";"ANTIDEPRESSIVOS";"13651943000126 - MEDA PHARMA IMPORTA??O E EXPORTA??O DE PRODUTOS FARMAC?UTICOS L";"CADUCO/CANCELADO";
"MEDICAMENTO";"AUROTAZ-P";"08/09/2008";"SIMILAR";151670034;"01/09/2013";"25351436814200712";"PENICILINAS PENICILINASE-RESISTENTES";"04301884000175 - AUROBINDO PHARMA IND?STRIA FARMAC?UTICA LIMITADA";"V?LIDO";"PIPERACILINA S?DICA +  TAZOBACTAM S?DICO"
"MEDICAMENTO";"AURUM / FERRUM SIDEREUM WELEDA";"05/11/2007";"DINAMIZADO";100610083;"01/11/2012";"250000301309603";"MEDICAMENTOS DINAMIZADOS COMPOSTOS";"56992217000180 - WELEDA DO BRASIL LABORAT?RIO E FARM?CIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AUSTEDO";"18/10/2021";"NOVO";155730058;"01/10/2031";"25351607501202014";"OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO";"05333542000108 - TEVA FARMAC?UTICA LTDA.";"V?LIDO";"DEUTETRABENAZINA"
"MEDICAMENTO";"AUTOPLEX T COMPLEXO COAGULANTE ANTI-INIBIDOR";"13/03/1997";"NOVO";106830079;"01/03/2002";"250000095289509";"FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA";"49351786000261 - BAXTER HOSPITALAR LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVADEN";"12/01/2004";"NOVO";100200111;"01/01/2014";"25351189936200291";"ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS";"56990534000167 - SCHERING DO BRASIL QU?MICA E FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVADEN";"01/06/2009";"NOVO";170560044;"01/01/2029";"25351089212200834";"ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS";"18459628000115 - BAYER S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVAFIL";"25/05/2015";"SIMILAR";154230217;"01/05/2025";"25351016058201175";"VASODILATADORES";"03485572000104 - GEOLAB IND?STRIA FARMAC?UTICA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVAL";"04/11/2013";"SIMILAR";103720223;"01/11/2018";"25351419687201240";"ANTI-HIPERTENSIVOS SIMPLES";"43312503000105 - SUPERA FARMA LABORAT?RIOS S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVAL";"26/10/2015";"SIMILAR";103720259;"01/10/2025";"25351726442201434";"ANTI-HIPERTENSIVOS SIMPLES";"43312503000105 - SUPERA FARMA LABORAT?RIOS S.A";"V?LIDO";"VALSARTANA"
"MEDICAMENTO";"AVAL HCT";"18/02/2015";"SIMILAR";103720238;"01/02/2020";"25351543628201217";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"43312503000105 - SUPERA FARMA LABORAT?RIOS S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVALOX";"04/07/2001";"NOVO";104290092;"01/11/2009";"250000128089929";"ANTIBIOTICOS SISTEMICOS SIMPLES";"14372981000102 - BAYER S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVALOX";"14/04/2008";"NOVO";170560031;"01/11/2029";"25351212657200743";"ANTIBIOTICOS SISTEMICOS SIMPLES";"18459628000115 - BAYER S.A.";"V?LIDO";"CLORIDRATO DE MOXIFLOXACINO"
"MEDICAMENTO";"AVAMYS";"10/11/2008";"NOVO";101070271;"01/11/2028";"25351344762200741";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"V?LIDO";"FUROATO DE FLUTICASONA"
"MEDICAMENTO";"AVANDAMET";"09/01/2004";"NOVO";101070202;"01/01/2014";"25351201452200228";"ANTIDIABETICOS";"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVANDIA";"04/02/2002";"NOVO";101070154;"01/11/2014";"250000126269911";"ANTIDIABETICOS";"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVAPRO";"05/02/1998";"SIMILAR";101800266;"01/02/2013";"250000387269699";"ANTI-HIPERTENSIVOS SIMPLES";"56998982000107 - BRISTOL-MYERS SQUIBB FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVASTIN";"16/05/2005";"BIOL?GICO";101000637;"01/05/2030";"25351255514200483";"ANTINEOPLASICO";"33009945000123 - PRODUTOS ROCHE QU?MICOS E FARMAC?UTICOS S.A.";"V?LIDO";"BEVACIZUMABE"
"MEDICAMENTO";"AVAXIM";"22/02/2011";;113001108;"01/05/2023";"25351295992200850";"VACINAS";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVAXIM";"10/06/2019";"BIOL?GICO";183260350;"01/05/2028";"25351190506201961";"VACINAS";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"V?LIDO";"V?RUS DA HEPATITE A PURIFICADO INATIVADO"
"MEDICAMENTO";"AVENCOR";"30/03/2015";"SIMILAR";183260030;"01/03/2020";"25351535992201097";"ANTILIPEMICOS";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVERINE ADULTO";"12/06/2002";"SIMILAR";141550006;"01/06/2007";"253510084440251";"DESCONGESTIONANTES NASAIS TOPICOS";"01920061000130 - EIC DO BRASIL IND?STRIA E COM?RCIO DE ALIMENTOS LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVERMIN";"19/04/2005";"SIMILAR";105500177;"01/04/2010";"250000203669524";"ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL";"48396378000182 - UCI - FARMA IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVIANT";"11/07/2016";"SIMILAR";101710206;"01/07/2026";"25351615873201557";"ANTI-HISTAMINICOS SISTEMICOS";"03560974000118 - MERCK SHARP & DOHME FARMACEUTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVIANT";"27/12/2021";"SIMILAR";100290207;"01/07/2026";"25351303273202197";"ANTI-HISTAMINICOS SISTEMICOS";"45987013000134 - ORGANON FARMAC?UTICA LTDA.";"V?LIDO";"DESLORATADINA"
"MEDICAMENTO";"AVIANT EFE";"02/01/2017";"SIMILAR";101710207;"01/01/2027";"25351648534201557";"ANTI-HISTAMINICOS SISTEMICOS";"03560974000118 - MERCK SHARP & DOHME FARMACEUTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVIANT EFE";"27/12/2021";"SIMILAR";100290208;"01/01/2027";"25351357144202119";"ANTI-HISTAMINICOS SISTEMICOS";"45987013000134 - ORGANON FARMAC?UTICA LTDA.";"V?LIDO";"DESLORATADINA +  SULFATO DE PSEUDOEFEDRINA"
"MEDICAMENTO";"AVICIS";"27/11/2001";"NOVO";129160046;"01/11/2026";"253510136460134";"ANTIALOPECIA";"00317372000146 - GALDERMA BRASIL LTDA";"V?LIDO";"ALFAESTRADIOL"
"MEDICAMENTO";"AVIDE";"14/09/2015";"SIMILAR";105730476;"01/09/2025";"25351560728201441";"ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA";"60659463002992 - ACH? LABORAT?RIOS FARMAC?UTICOS S.A";"V?LIDO";"RACECADOTRILA"
"MEDICAMENTO";"AVIRAL";"24/04/1996";"SIMILAR";101810241;"01/06/2008";"2500100880784";"ANTIVIROTICOS";"50929710000179 - MEDLEY IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVIRIX";"13/01/2000";"SIMILAR";118610079;"01/01/2005";"250000210969911";"ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)";"64088172000141 - ATIVUS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AVIV";"05/11/2018";"GEN?RICO";178170863;"01/11/2028";"25351560973201881";"ANTIDEPRESSIVOS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"V?LIDO";"SUCCINATO DE DESVENLAFAXINA MONOIDRATADO"
"MEDICAMENTO";"AVIV";"30/11/2020";"SIMILAR";178170894;"01/11/2030";"25351255736201982";"ANTIDEPRESSIVOS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"V?LIDO";"SUCCINATO DE DESVENLAFAXINA MONOIDRATADO"
"MEDICAMENTO";"AVODART";"14/10/2004";"NOVO";101070231;"01/10/2029";"25351058583200360";"INIBIDOR DA ALFA-REDUTASE";"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"V?LIDO";"DUTASTERIDA"
"MEDICAMENTO";"AVONEX";"21/01/1999";"NOVO";105530228;"01/01/2009";"250000300339819";"OUTROS PRODUTOS COM ACAO IMUNOPROTETORA";"56998701000116 - ABBOTT LABORAT?RIOS DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXEPEN";"12/02/2003";"SIMILAR";137640066;"01/02/2013";"253510012350132";"ANTIBIOTICOS SISTEMICOS SIMPLES";"02433631000120 - ASPEN PHARMA IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXEPEN";"31/10/2011";;188300010;"01/02/2018";"25351329974201113";"ANTIBIOTICOS SISTEMICOS SIMPLES";"11643096000122 - MYLAN LABORATORIOS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXERON";"03/12/2012";"NOVO";112600188;"01/12/2017";"25351118968201213";"HORMONIOS SEXUAIS EXCLUSIVE OCITOCICOS";"43940618000144 - ELI LILLY DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXETIL CEFUROXIMA";"21/03/2001";"SIMILAR";100470292;"01/02/2006";"253510240710095";"ANTINFECCIOSOS";"61286647000116 - SANDOZ DO BRASIL IND?STRIA FARMAC?UTICA LTDA";"V?LIDO";"AXETIL CEFUROXIMA"
"MEDICAMENTO";"AXETIL CEFUROXIMA";"15/06/2001";"GEN?RICO";123520073;"01/06/2026";"253510115940161";"ANTINFECCIOSOS";"73663650000190 - RANBAXY FARMAC?UTICA LTDA";"V?LIDO";"AXETILCEFUROXIMA"
"MEDICAMENTO";"AXETILCEFUROXIMA";"03/05/2001";"GEN?RICO";123520062;"01/05/2016";"253510036820171";"CEFALOSPORINAS";"73663650000190 - RANBAXY FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXETILCEFUROXIMA";"16/04/2004";"GEN?RICO";126750056;"01/04/2019";"25351035226200323";"ANTINFECCIOSOS";"72593791000111 - NOVA QUIMICA FARMAC?UTICA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXETILCEFUROXIMA";"25/07/2005";"GEN?RICO";126750057;"01/07/2015";"25351035217200332";"ANTINFECCIOSOS";"72593791000111 - NOVA QUIMICA FARMAC?UTICA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXETILCEFUROXIMA";"30/01/2012";"GEN?RICO";151670039;"01/01/2027";"25351039402200819";"CEFALOSPORINAS";"04301884000175 - AUROBINDO PHARMA IND?STRIA FARMAC?UTICA LIMITADA";"V?LIDO";"AXETILCEFUROXIMA"
"MEDICAMENTO";"AXETILCEFUROXIMA";"13/07/2015";"GEN?RICO";123520235;"01/07/2025";"25351495717201252";"ANTINFECCIOSOS";"73663650000190 - RANBAXY FARMAC?UTICA LTDA";"V?LIDO";"AXETILCEFUROXIMA"
"MEDICAMENTO";"AXETILCEFUROXIMA";"11/02/2019";"GEN?RICO";155840565;"01/02/2029";"25351859610201809";"CEFALOSPORINAS";"05161069000110 - BRAINFARMA IND?STRIA QU?MICA E FARMAC?UTICA S.A";"V?LIDO";"AXETILCEFUROXIMA"
"MEDICAMENTO";"AXID";"27/02/1997";"SIMILAR";112600014;"01/12/2004";"2500100331086";"ANTIULCEROSOS";"43940618000144 - ELI LILLY DO BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXID";"06/02/2003";"SIMILAR";103900138;"01/02/2013";"25351215819200291";"ANTIULCEROSOS";"33349473000158 - FARMOQU?MICA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXIFLENNID";"30/08/2021";"NOVO";103110183;"01/08/2031";"25351326952201839";"ANTINFLAMATORIOS ANTIREUMATICOS";"01571702000198 - HALEX ISTAR IND?STRIA FARMAC?UTICA SA";"V?LIDO";"CETOPROFENO"
"MEDICAMENTO";"AXION";"05/02/1998";"NOVO";101180138;"01/02/2008";"250000054539632";"VASODILATADORES CEREBRAIS";"62462015000129 - APSEN FARMACEUTICA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXOL";"15/02/1991";;104150039;"01/11/2007";"2599200415679";"ANTISSEPTICO";"33790981000177 - LABORATORIO HANEMANIANA VERITAS LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AXONIUM";"14/05/2012";"SIMILAR";105730431;"01/05/2027";"25351757175201011";"ANTIPSICOTICOS";"60659463002992 - ACH? LABORAT?RIOS FARMAC?UTICOS S.A";"V?LIDO";"OLANZAPINA"
"MEDICAMENTO";"AZACTAM";"09/05/1988";"NOVO";101800100;"01/05/2013";"2500100362185";"ANTIBIOTICOS SISTEMICOS SIMPLES";"56998982000107 - BRISTOL-MYERS SQUIBB FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZALIDE";"28/06/2000";"SIMILAR";105770171;"01/06/2005";"250000313369797";"ANTIBIOTICOS SISTEMICOS SIMPLES";"47100862000150 - LABORATIL FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZANEM";"24/10/2005";"SIMILAR";100630199;"01/10/2025";"25351297903200567";"ANTIBIOTICOS SISTEMICOS SIMPLES";"33258401000103 - INSTITUTO BIOCHIMICO IND?STRIA FARMAC?UTICA LTDA";"V?LIDO";"AZTREONAM"
"MEDICAMENTO";"AZATIL";"04/09/1997";"SIMILAR";108580154;"01/09/2002";"250000349109604";"ANTIBIOTICOS SISTEMICOS SIMPLES";"51603488000182 - PRODOTTI LABORAT?RIO FARMAC?UTICO LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZATIOPRINA";"22/04/1994";"SIMILAR";121550037;"01/04/2004";"250000003949426";"IMUNOMODULADOR";"71992770000106 - ENGEFARMA PRODS. FARMAC?UTICOS LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZATIOPRINA";"13/12/1995";"SIMILAR";105430063;"01/12/2005";"2500000358894";"ANTIMETABOLICOS ANALOGOS DA PURINA";"33423278000120 - INSTITUTO FARMOTERAPICO NEOVITA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZATIOPRINA";"01/11/1996";"SIMILAR";106460085;"01/10/2001";"250000243859600";"IMUNOMODULADOR";"61282661000141 - LABORAT?RIO QU?MICO FARMAC?UTICO BERGAMO LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZATIOPRINA";"14/05/1997";"SIMILAR";108840313;"01/05/2002";"250000203629573";"ANTIMETABOLICOS ANALOGOS DA PURINA";"01541283000141 - IND?STRIA QU?MICA DO ESTADO DE GOI?S S/A - IQUEGO";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZATON";"17/03/1997";"SIMILAR";104080056;"01/03/2007";"250000107899662";"ANTIMETABOLICOS ANALOGOS DA PURINA";"46385514000103 - ROYTON QU?MICA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZAXIL";"01/10/2004";"SIMILAR";102010059;"01/10/2009";"25351009743200347";"ANTIBIOTICOS SISTEMICOS SIMPLES";"33036815000180 - QUIMICA HALLER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZELAN";"15/08/2002";"SIMILAR";100200075;"01/08/2012";"250000084619081";"PRODUTOS ANTI-ACNE";"56990534000167 - SCHERING DO BRASIL QU?MICA E FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZELAN";"29/10/2007";;162040004;"01/08/2012";"25351325546200534";"PRODUTOS ANTI-ACNE";"07116997000199 - INTENDIS DO BRASIL FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZELAN";"05/12/2011";"NOVO";170560089;"01/08/2027";"25351825365201010";"PRODUTOS ANTI-ACNE";"18459628000115 - BAYER S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZELAN";"09/03/2020";"NOVO";185690012;"01/08/2027";"25351711131201985";"PRODUTOS ANTI-ACNE";"11424477000110 - LEO PHARMA LTDA";"V?LIDO";"?CIDO AZELAICO"
"MEDICAMENTO";"AZELAST";"16/06/1999";"SIMILAR";135690002;"01/05/2012";"250000331719699";"ANTIALERGICOS";"00923140000131 - EMS SIGMA PHARMA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZELASTINA";"11/03/1997";"SIMILAR";105500094;"01/03/2007";"250000325549612";"ANTIALERGICOS";"48396378000182 - UCI - FARMA IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"AZENTEX";"24/05/2021";"SIMILAR";102980561;"01/05/2031";"25351503616201905";"BIFOSFONATOS , ASSOCIA??ES";"44734671000151 - CRIST?LIA PRODUTOS QU?MICOS FARMAC?UTICOS LTDA.";"V?LIDO";"?CIDO ZOLEDR?NICO MONOIDRATADO"
